#,Time,Type,Order,Size,Price,S/L,T/P,Profit,Balance
1,2022.03.01 03:00,buy,1,0.01,129.172,0,0,0,500
2,2022.03.01 04:00,close,1,0.01,129.031,0,0,-1.05,498.95
3,2022.03.01 04:45,sell,2,0.01,128.954,0,0,0,498.95
4,2022.03.01 09:30,close,2,0.01,129.096,0,0,-1.05,497.9
5,2022.03.01 10:00,buy,3,0.01,129.199,0,0,0,497.9
6,2022.03.01 10:15,close,3,0.01,128.981,0,0,-1.62,496.28
7,2022.03.01 11:30,sell,4,0.01,128.854,0,0,0,496.28
8,2022.03.01 14:15,close,4,0.01,128.222,0,0,4.7,500.98
9,2022.03.01 14:45,sell,5,0.01,128.2,0,0,0,500.98
10,2022.03.01 19:15,close,5,0.01,127.556,0,0,4.79,505.77
11,2022.03.01 20:00,sell,6,0.01,127.571,0,0,0,505.77
12,2022.03.01 21:45,close,6,0.01,127.823,0,0,-1.87,503.9
13,2022.03.02 02:45,buy,7,0.01,127.879,0,0,0,503.9
14,2022.03.02 09:00,sell,8,0.01,127.782,0,0,0,503.9
15,2022.03.02 09:00,close,7,0.01,127.782,0,0,-0.72,503.18
16,2022.03.02 13:00,close,8,0.01,127.949,0,0,-1.24,501.94
17,2022.03.02 14:00,buy,9,0.01,127.941,0,0,0,501.94
18,2022.03.02 21:00,close,9,0.01,128.62,0,0,5.06,507
19,2022.03.02 22:00,buy,10,0.01,128.586,0,0,0,507
20,2022.03.02 22:15,close,10,0.01,128.469,0,0,-0.87,506.13
21,2022.03.03 03:15,sell,11,0.01,128.234,0,0,0,506.13
22,2022.03.03 04:45,close,11,0.01,128.441,0,0,-1.54,504.59
23,2022.03.03 06:15,buy,12,0.01,128.455,0,0,0,504.59
24,2022.03.03 10:45,close,12,0.01,128.3,0,0,-1.15,503.44
25,2022.03.03 11:15,sell,13,0.01,128.296,0,0,0,503.44
26,2022.03.03 12:45,close,13,0.01,128.415,0,0,-0.89,502.55
27,2022.03.03 13:15,sell,14,0.01,128.252,0,0,0,502.55
28,2022.03.03 13:30,close,14,0.01,128.336,0,0,-0.63,501.92
29,2022.03.03 15:00,sell,15,0.01,128.159,0,0,0,501.92
30,2022.03.04 02:30,close,15,0.01,127.255,0,0,6.61,508.53
31,2022.03.04 03:45,sell,16,0.01,127.154,0,0,0,508.53
32,2022.03.04 04:00,close,16,0.01,127.599,0,0,-3.31,505.22
33,2022.03.04 05:00,sell,17,0.01,127.241,0,0,0,505.22
34,2022.03.04 07:15,close,17,0.01,127.476,0,0,-1.75,503.47
35,2022.03.04 09:00,sell,18,0.01,127.213,0,0,0,503.47
36,2022.03.04 14:15,close,18,0.01,126.581,0,0,4.7,508.17
37,2022.03.04 21:45,sell,19,0.01,125.327,0,0,0,508.17
38,2022.03.04 23:00,close,19,0.01,125.556,0,0,-1.71,506.46
39,2022.03.07 00:15,sell,20,0.01,125.376,0,0,0,506.46
40,2022.03.07 09:15,buy,21,0.01,125.211,0,0,0,506.46
41,2022.03.07 09:15,close,20,0.01,125.211,0,0,1.23,507.69
42,2022.03.07 10:30,close,21,0.01,124.94,0,0,-2.01,505.68
43,2022.03.07 11:00,sell,22,0.01,124.878,0,0,0,505.68
44,2022.03.07 11:15,close,22,0.01,125.006,0,0,-0.96,504.72
45,2022.03.07 11:45,sell,23,0.01,124.887,0,0,0,504.72
46,2022.03.07 14:15,close,23,0.01,125.118,0,0,-1.72,503
47,2022.03.07 16:00,buy,24,0.01,125.665,0,0,0,503
48,2022.03.07 17:15,close,24,0.01,125.438,0,0,-1.69,501.31
49,2022.03.07 19:45,buy,25,0.01,125.545,0,0,0,501.31
50,2022.03.07 21:30,close,25,0.01,125.337,0,0,-1.55,499.76
51,2022.03.07 23:15,sell,26,0.01,125.247,0,0,0,499.76
52,2022.03.08 02:00,close,26,0.01,125.376,0,0,-1.07,498.7
53,2022.03.08 03:15,buy,27,0.01,125.455,0,0,0,498.7
54,2022.03.08 08:45,sell,28,0.01,125.34,0,0,0,498.7
55,2022.03.08 08:45,close,27,0.01,125.34,0,0,-0.86,497.84
56,2022.03.08 09:00,close,28,0.01,125.429,0,0,-0.66,497.18
57,2022.03.08 09:15,sell,29,0.01,125.253,0,0,0,497.18
58,2022.03.08 09:30,close,29,0.01,125.47,0,0,-1.62,495.56
59,2022.03.08 09:45,buy,30,0.01,125.546,0,0,0,495.56
60,2022.03.08 10:00,close,30,0.01,125.39,0,0,-1.16,494.4
61,2022.03.08 10:15,buy,31,0.01,125.904,0,0,0,494.4
62,2022.03.09 01:30,sell,32,0.01,126.02,0,0,0,494.4
63,2022.03.09 01:30,close,31,0.01,126.02,0,0,0.91,495.3
64,2022.03.09 02:00,close,32,0.01,126.137,0,0,-0.87,494.43
65,2022.03.09 04:30,buy,33,0.01,126.527,0,0,0,494.43
66,2022.03.09 05:15,close,33,0.01,126.411,0,0,-0.87,493.56
67,2022.03.09 07:15,buy,34,0.01,126.505,0,0,0,493.56
68,2022.03.09 08:00,close,34,0.01,126.383,0,0,-0.91,492.65
69,2022.03.09 09:30,buy,35,0.01,126.532,0,0,0,492.65
70,2022.03.09 12:30,close,35,0.01,127.341,0,0,6.02,498.67
71,2022.03.09 14:00,buy,36,0.01,127.191,0,0,0,498.67
72,2022.03.09 20:00,close,36,0.01,128.433,0,0,9.24,507.91
73,2022.03.09 20:15,buy,37,0.01,128.32,0,0,0,507.91
74,2022.03.09 20:45,close,37,0.01,128.249,0,0,-0.52,507.39
75,2022.03.09 21:45,buy,38,0.01,128.352,0,0,0,507.39
76,2022.03.09 23:15,close,38,0.01,128.174,0,0,-1.32,506.07
77,2022.03.10 00:00,buy,39,0.01,128.279,0,0,0,506.07
78,2022.03.10 00:30,close,39,0.01,128.212,0,0,-0.5,505.57
79,2022.03.10 01:15,buy,40,0.01,128.374,0,0,0,505.57
80,2022.03.10 02:30,close,40,0.01,128.108,0,0,-1.98,503.59
81,2022.03.10 04:45,buy,41,0.01,128.337,0,0,0,503.59
82,2022.03.10 09:30,close,41,0.01,128.248,0,0,-0.66,502.93
83,2022.03.10 10:15,sell,42,0.01,127.982,0,0,0,502.93
84,2022.03.10 15:00,buy,43,0.01,128.665,0,0,0,502.93
85,2022.03.10 15:00,close,42,0.01,128.665,0,0,-5.09,497.84
86,2022.03.10 16:45,close,43,0.01,127.861,0,0,-5.98,491.86
87,2022.03.10 17:30,sell,44,0.01,127.706,0,0,0,491.86
88,2022.03.11 04:30,buy,45,0.01,127.914,0,0,0,491.86
89,2022.03.11 04:30,close,44,0.01,127.914,0,0,-1.66,490.21
90,2022.03.11 05:00,close,45,0.01,127.816,0,0,-0.73,489.48
91,2022.03.11 05:30,buy,46,0.01,127.937,0,0,0,489.48
92,2022.03.11 13:30,close,46,0.01,128.708,0,0,5.74,495.22
93,2022.03.11 14:15,buy,47,0.01,128.97,0,0,0,495.22
94,2022.03.11 14:45,close,47,0.01,128.673,0,0,-2.21,493.01
95,2022.03.11 15:45,buy,48,0.01,128.722,0,0,0,493.01
96,2022.03.11 16:30,close,48,0.01,128.459,0,0,-1.95,491.06
97,2022.03.11 17:15,sell,49,0.01,128.166,0,0,0,491.06
98,2022.03.14 00:30,close,49,0.01,128.458,0,0,-2.29,488.77
99,2022.03.14 02:30,buy,50,0.01,128.495,0,0,0,488.77
100,2022.03.14 11:15,close,50,0.01,129.185,0,0,5.13,493.9
101,2022.03.14 12:45,buy,51,0.01,129.32,0,0,0,493.9
102,2022.03.14 13:30,close,51,0.01,129.222,0,0,-0.73,493.17
103,2022.03.14 15:15,buy,52,0.01,129.31,0,0,0,493.17
104,2022.03.14 15:45,close,52,0.01,129.09,0,0,-1.64,491.53
105,2022.03.14 16:15,buy,53,0.01,129.32,0,0,0,491.53
106,2022.03.15 13:30,sell,54,0.01,129.622,0,0,0,491.53
107,2022.03.15 13:30,close,53,0.01,129.622,0,0,2.3,493.83
108,2022.03.15 16:45,close,54,0.01,129.82,0,0,-1.47,492.36
109,2022.03.15 18:15,sell,55,0.01,129.448,0,0,0,492.36
110,2022.03.16 00:30,buy,56,0.01,129.705,0,0,0,492.36
111,2022.03.16 00:30,close,55,0.01,129.705,0,0,-2.02,490.34
112,2022.03.16 16:15,close,56,0.01,130.48,0,0,5.77,496.11
113,2022.03.16 17:00,buy,57,0.01,130.475,0,0,0,496.11
114,2022.03.17 08:15,sell,58,0.01,130.945,0,0,0,496.11
115,2022.03.17 08:15,close,57,0.01,130.945,0,0,3.64,499.75
116,2022.03.17 08:30,close,58,0.01,131.045,0,0,-0.74,499.01
117,2022.03.17 09:00,buy,59,0.01,131.14,0,0,0,499.01
118,2022.03.17 12:15,close,59,0.01,130.875,0,0,-1.97,497.04
119,2022.03.17 12:45,sell,60,0.01,130.909,0,0,0,497.04
120,2022.03.17 13:00,close,60,0.01,131.026,0,0,-0.87,496.17
121,2022.03.17 14:30,buy,61,0.01,131.206,0,0,0,496.17
122,2022.03.18 00:30,sell,62,0.01,131.508,0,0,0,496.17
123,2022.03.18 00:30,close,61,0.01,131.508,0,0,2.3,498.47
124,2022.03.18 02:15,buy,63,0.01,131.826,0,0,0,498.47
125,2022.03.18 02:15,close,62,0.01,131.826,0,0,-2.36,496.11
126,2022.03.18 10:45,sell,64,0.01,131.447,0,0,0,496.11
127,2022.03.18 10:45,close,63,0.01,131.447,0,0,-2.82,493.29
128,2022.03.18 11:45,close,64,0.01,131.638,0,0,-1.42,491.87
129,2022.03.18 12:00,sell,65,0.01,131.503,0,0,0,491.87
130,2022.03.18 17:45,buy,66,0.01,131.616,0,0,0,491.87
131,2022.03.18 17:45,close,65,0.01,131.616,0,0,-0.84,491.03
132,2022.03.21 06:15,sell,67,0.01,131.632,0,0,0,491.03
133,2022.03.21 06:15,close,66,0.01,131.632,0,0,0.17,491.19
134,2022.03.21 06:30,close,67,0.01,131.682,0,0,-0.37,490.82
135,2022.03.21 08:15,sell,68,0.01,131.635,0,0,0,490.82
136,2022.03.21 09:15,buy,69,0.01,131.781,0,0,0,490.82
137,2022.03.21 09:15,close,68,0.01,131.781,0,0,-1.09,489.73
138,2022.03.21 13:15,sell,70,0.01,131.516,0,0,0,489.73
139,2022.03.21 13:15,close,69,0.01,131.516,0,0,-1.97,487.76
140,2022.03.21 19:00,buy,71,0.01,131.711,0,0,0,487.76
141,2022.03.21 19:00,close,70,0.01,131.711,0,0,-1.45,486.31
142,2022.03.21 20:15,close,71,0.01,131.594,0,0,-0.87,485.44
143,2022.03.21 21:45,sell,72,0.01,131.577,0,0,0,485.44
144,2022.03.22 00:15,buy,73,0.01,131.677,0,0,0,485.44
145,2022.03.22 00:15,close,72,0.01,131.677,0,0,-0.85,484.6
146,2022.03.22 06:30,close,73,0.01,132.189,0,0,3.81,488.41
147,2022.03.22 08:15,buy,74,0.01,132.272,0,0,0,488.41
148,2022.03.22 09:15,close,74,0.01,132.06,0,0,-1.58,486.83
149,2022.03.22 10:00,buy,75,0.01,132.319,0,0,0,486.83
150,2022.03.22 14:30,close,75,0.01,133.26,0,0,7,493.83
151,2022.03.22 16:00,buy,76,0.01,133.194,0,0,0,493.83
152,2022.03.22 18:15,close,76,0.01,132.838,0,0,-2.65,491.18
153,2022.03.22 19:15,buy,77,0.01,133.06,0,0,0,491.18
154,2022.03.23 02:00,close,77,0.01,133.818,0,0,5.69,496.86
155,2022.03.23 02:15,buy,78,0.01,133.698,0,0,0,496.86
156,2022.03.23 03:00,close,78,0.01,133.537,0,0,-1.2,495.66
157,2022.03.23 07:45,buy,79,0.01,133.612,0,0,0,495.66
158,2022.03.23 09:15,close,79,0.01,133.478,0,0,-1,494.66
159,2022.03.23 10:15,sell,80,0.01,133.395,0,0,0,494.66
160,2022.03.23 11:45,close,80,0.01,133,0,0,2.94,497.6
161,2022.03.23 12:30,sell,81,0.01,133.087,0,0,0,497.6
162,2022.03.23 14:30,close,81,0.01,132.61,0,0,3.55,501.15
163,2022.03.23 15:15,sell,82,0.01,132.65,0,0,0,501.15
164,2022.03.23 16:45,close,82,0.01,132.768,0,0,-0.88,500.27
165,2022.03.23 19:45,buy,83,0.01,133.252,0,0,0,500.27
166,2022.03.24 03:00,close,83,0.01,133.109,0,0,-0.92,499.36
167,2022.03.24 05:30,sell,84,0.01,133.108,0,0,0,499.36
168,2022.03.24 07:45,close,84,0.01,133.278,0,0,-1.26,498.1
169,2022.03.24 08:00,buy,85,0.01,133.331,0,0,0,498.1
170,2022.03.24 08:15,close,85,0.01,133.221,0,0,-0.82,497.28
171,2022.03.24 08:30,buy,86,0.01,133.42,0,0,0,497.28
172,2022.03.24 19:45,close,86,0.01,134.5,0,0,8.03,505.31
173,2022.03.24 21:15,buy,87,0.01,134.496,0,0,0,505.31
174,2022.03.25 02:15,close,87,0.01,134.285,0,0,-1.51,503.79
175,2022.03.25 03:30,sell,88,0.01,134.248,0,0,0,503.79
176,2022.03.25 03:45,close,88,0.01,134.427,0,0,-1.33,502.46
177,2022.03.25 05:15,sell,89,0.01,134.209,0,0,0,502.46
178,2022.03.25 08:30,close,89,0.01,134.389,0,0,-1.34,501.12
179,2022.03.25 10:15,sell,90,0.01,133.949,0,0,0,501.12
180,2022.03.25 15:30,buy,91,0.01,134.373,0,0,0,501.12
181,2022.03.25 15:30,close,90,0.01,134.373,0,0,-3.16,497.96
182,2022.03.25 18:00,close,91,0.01,133.98,0,0,-2.92,495.04
183,2022.03.25 18:45,sell,92,0.01,134.019,0,0,0,495.04
184,2022.03.25 20:00,close,92,0.01,134.216,0,0,-1.47,493.57
185,2022.03.25 21:15,buy,93,0.01,134.254,0,0,0,493.57
186,2022.03.25 22:45,close,93,0.01,134.151,0,0,-0.76,492.81
187,2022.03.28 00:45,sell,94,0.01,134.037,0,0,0,492.81
188,2022.03.28 01:15,close,94,0.01,134.178,0,0,-1.05,491.76
189,2022.03.28 01:45,buy,95,0.01,134.27,0,0,0,491.76
190,2022.03.28 03:15,close,95,0.01,134.148,0,0,-0.9,490.86
191,2022.03.28 04:15,buy,96,0.01,134.503,0,0,0,490.86
192,2022.03.28 12:00,close,96,0.01,137.039,0,0,18.86,509.72
193,2022.03.28 14:00,buy,97,0.01,136.561,0,0,0,509.72
194,2022.03.28 14:45,close,97,0.01,136.122,0,0,-3.27,506.45
195,2022.03.28 17:45,sell,98,0.01,135.583,0,0,0,506.45
196,2022.03.28 22:00,buy,99,0.01,135.815,0,0,0,506.45
197,2022.03.28 22:00,close,98,0.01,135.815,0,0,-1.73,504.72
198,2022.03.29 02:00,close,99,0.01,136.408,0,0,4.46,509.18
199,2022.03.29 04:00,buy,100,0.01,136.244,0,0,0,509.18
200,2022.03.29 04:45,close,100,0.01,135.793,0,0,-3.36,505.82
201,2022.03.29 05:45,sell,101,0.01,135.729,0,0,0,505.82
202,2022.03.29 10:15,close,101,0.01,135.999,0,0,-2,503.82
203,2022.03.29 10:30,buy,102,0.01,136.319,0,0,0,503.82
204,2022.03.29 11:30,close,102,0.01,135.906,0,0,-3.07,500.75
205,2022.03.29 12:15,buy,103,0.01,136.133,0,0,0,500.75
206,2022.03.29 17:45,sell,104,0.01,135.933,0,0,0,500.75
207,2022.03.29 17:45,close,103,0.01,135.933,0,0,-1.48,499.27
208,2022.03.29 18:00,close,104,0.01,136.228,0,0,-2.2,497.07
209,2022.03.29 19:30,sell,105,0.01,135.983,0,0,0,497.07
210,2022.03.29 21:45,close,105,0.01,136.262,0,0,-2.07,495
211,2022.03.30 01:30,buy,106,0.01,136.447,0,0,0,495
212,2022.03.30 03:15,close,106,0.01,136.198,0,0,-1.85,493.15
213,2022.03.30 04:00,sell,107,0.01,135.928,0,0,0,493.15
214,2022.03.30 12:30,buy,108,0.01,136.041,0,0,0,493.15
215,2022.03.30 12:30,close,107,0.01,136.041,0,0,-0.84,492.31
216,2022.03.30 13:45,close,108,0.01,135.475,0,0,-4.21,488.1
217,2022.03.30 15:30,sell,109,0.01,135.41,0,0,0,488.1
218,2022.03.30 15:45,close,109,0.01,135.612,0,0,-1.51,486.59
219,2022.03.30 16:30,buy,110,0.01,136.051,0,0,0,486.59
220,2022.03.31 10:15,close,110,0.01,135.615,0,0,-3.1,483.49
221,2022.03.31 11:00,sell,111,0.01,135.633,0,0,0,483.49
222,2022.03.31 12:00,close,111,0.01,135.993,0,0,-2.68,480.81
223,2022.03.31 12:45,sell,112,0.01,135.642,0,0,0,480.81
224,2022.03.31 14:00,close,112,0.01,135,0,0,4.78,485.59
225,2022.03.31 16:00,sell,113,0.01,135.026,0,0,0,485.59
226,2022.04.01 03:15,buy,114,0.01,134.945,0,0,0,485.59
227,2022.04.01 03:15,close,113,0.01,134.945,0,0,0.5,486.1
228,2022.04.01 13:15,sell,115,0.01,135.266,0,0,0,486.1
229,2022.04.01 13:15,close,114,0.01,135.266,0,0,2.38,488.48
230,2022.04.01 14:00,close,115,0.01,135.515,0,0,-1.85,486.63
231,2022.04.01 14:45,sell,116,0.01,135.275,0,0,0,486.63
232,2022.04.01 15:45,buy,117,0.01,135.74,0,0,0,486.63
233,2022.04.01 15:45,close,116,0.01,135.74,0,0,-3.46,483.17
234,2022.04.01 19:30,sell,118,0.01,135.427,0,0,0,483.17
235,2022.04.01 19:30,close,117,0.01,135.427,0,0,-2.33,480.84
236,2022.04.01 20:15,close,118,0.01,135.228,0,0,1.48,482.32
237,2022.04.01 22:15,sell,119,0.01,135.317,0,0,0,482.32
238,2022.04.04 01:15,close,119,0.01,135.468,0,0,-1.23,481.09
239,2022.04.04 02:00,buy,120,0.01,135.47,0,0,0,481.09
240,2022.04.04 02:15,close,120,0.01,135.386,0,0,-0.62,480.47
241,2022.04.04 03:00,buy,121,0.01,135.475,0,0,0,480.47
242,2022.04.04 03:15,close,121,0.01,135.321,0,0,-1.15,479.32
243,2022.04.04 03:30,sell,122,0.01,135.232,0,0,0,479.32
244,2022.04.04 04:45,close,122,0.01,135.412,0,0,-1.34,477.98
245,2022.04.04 05:45,buy,123,0.01,135.551,0,0,0,477.98
246,2022.04.04 07:45,close,123,0.01,135.447,0,0,-0.77,477.21
247,2022.04.04 08:30,buy,124,0.01,135.547,0,0,0,477.21
248,2022.04.04 10:00,close,124,0.01,135.391,0,0,-1.16,476.05
249,2022.04.04 10:15,sell,125,0.01,135.237,0,0,0,476.05
250,2022.04.05 10:30,buy,126,0.01,134.892,0,0,0,476.05
251,2022.04.05 10:30,close,125,0.01,134.892,0,0,2.46,478.51
252,2022.04.06 00:15,sell,127,0.01,134.715,0,0,0,478.51
253,2022.04.06 00:15,close,126,0.01,134.715,0,0,-1.26,477.25
254,2022.04.06 01:15,close,127,0.01,134.832,0,0,-0.88,476.37
255,2022.04.06 03:00,buy,128,0.01,134.878,0,0,0,476.37
256,2022.04.06 11:30,close,128,0.01,135.256,0,0,2.81,479.18
257,2022.04.06 11:45,buy,129,0.01,135.235,0,0,0,479.18
258,2022.04.06 12:15,close,129,0.01,135.049,0,0,-1.39,477.79
259,2022.04.06 12:45,buy,130,0.01,135.204,0,0,0,477.79
260,2022.04.06 18:15,close,130,0.01,135.037,0,0,-1.24,476.55
261,2022.04.06 19:00,sell,131,0.01,134.985,0,0,0,476.55
262,2022.04.07 06:45,buy,132,0.01,134.978,0,0,0,476.55
263,2022.04.07 06:45,close,131,0.01,134.978,0,0,-0.27,476.28
264,2022.04.07 11:00,close,132,0.01,134.886,0,0,-0.68,475.6
265,2022.04.07 11:15,sell,133,0.01,134.57,0,0,0,475.6
266,2022.04.07 14:15,close,133,0.01,134.988,0,0,-3.11,472.49
267,2022.04.07 14:45,buy,134,0.01,135.307,0,0,0,472.49
268,2022.04.07 19:00,close,134,0.01,134.925,0,0,-2.84,469.65
269,2022.04.07 20:45,sell,135,0.01,134.871,0,0,0,469.65
270,2022.04.07 21:15,close,135,0.01,134.966,0,0,-0.7,468.95
271,2022.04.07 21:45,sell,136,0.01,134.871,0,0,0,468.95
272,2022.04.08 01:45,close,136,0.01,135.041,0,0,-1.37,467.58
273,2022.04.08 02:15,buy,137,0.01,135.003,0,0,0,467.58
274,2022.04.08 03:00,sell,138,0.01,134.823,0,0,0,467.58
275,2022.04.08 03:00,close,137,0.01,134.823,0,0,-1.34,466.24
276,2022.04.08 10:00,buy,139,0.01,134.78,0,0,0,466.24
277,2022.04.08 10:00,close,138,0.01,134.78,0,0,0.32,466.56
278,2022.04.08 10:30,close,139,0.01,134.645,0,0,-1,465.56
279,2022.04.08 11:00,buy,140,0.01,134.829,0,0,0,465.56
280,2022.04.11 04:00,close,140,0.01,135.652,0,0,6.18,471.74
281,2022.04.11 08:00,buy,141,0.01,135.997,0,0,0,471.74
282,2022.04.11 10:30,close,141,0.01,136.574,0,0,4.3,476.04
283,2022.04.11 14:00,buy,142,0.01,136.942,0,0,0,476.04
284,2022.04.11 16:15,close,142,0.01,136.756,0,0,-1.39,474.65
285,2022.04.11 19:00,sell,143,0.01,136.547,0,0,0,474.65
286,2022.04.11 20:15,close,143,0.01,136.68,0,0,-0.99,473.66
287,2022.04.11 22:15,sell,144,0.01,136.578,0,0,0,473.66
288,2022.04.12 03:15,close,144,0.01,136.315,0,0,1.84,475.5
289,2022.04.12 03:45,sell,145,0.01,136.376,0,0,0,475.5
290,2022.04.12 09:15,buy,146,0.01,136.57,0,0,0,475.5
291,2022.04.12 09:15,close,145,0.01,136.57,0,0,-1.44,474.06
292,2022.04.12 14:45,close,146,0.01,136.274,0,0,-2.2,471.86
293,2022.04.12 16:00,sell,147,0.01,136.121,0,0,0,471.86
294,2022.04.13 04:15,buy,148,0.01,135.9,0,0,0,471.86
295,2022.04.13 04:15,close,147,0.01,135.9,0,0,1.53,473.39
296,2022.04.13 09:30,close,148,0.01,136.571,0,0,4.99,478.38
297,2022.04.13 11:30,buy,149,0.01,136.621,0,0,0,478.38
298,2022.04.13 14:30,close,149,0.01,136.331,0,0,-2.16,476.22
299,2022.04.13 15:30,sell,150,0.01,136.25,0,0,0,476.22
300,2022.04.13 18:00,close,150,0.01,136.393,0,0,-1.07,475.15
301,2022.04.13 19:00,buy,151,0.01,136.496,0,0,0,475.15
302,2022.04.14 04:45,sell,152,0.01,136.565,0,0,0,475.15
303,2022.04.14 04:45,close,151,0.01,136.565,0,0,0.65,475.8
304,2022.04.14 05:00,close,152,0.01,136.646,0,0,-0.6,475.2
305,2022.04.14 06:30,sell,153,0.01,136.496,0,0,0,475.2
306,2022.04.14 07:30,close,153,0.01,136.741,0,0,-1.83,473.37
307,2022.04.14 08:45,buy,154,0.01,136.832,0,0,0,473.37
308,2022.04.14 10:45,close,154,0.01,136.62,0,0,-1.58,471.79
309,2022.04.14 12:15,buy,155,0.01,136.837,0,0,0,471.79
310,2022.04.14 13:45,close,155,0.01,136.666,0,0,-1.27,470.52
311,2022.04.14 15:00,sell,156,0.01,136.187,0,0,0,470.52
312,2022.04.15 02:15,buy,157,0.01,136.435,0,0,0,470.52
313,2022.04.15 02:15,close,156,0.01,136.435,0,0,-1.95,468.58
314,2022.04.15 18:15,sell,158,0.01,136.675,0,0,0,468.58
315,2022.04.15 18:15,close,157,0.01,136.675,0,0,1.79,470.37
316,2022.04.15 23:45,close,158,0.01,136.746,0,0,-0.52,469.85
317,2022.04.18 01:15,buy,159,0.01,136.75,0,0,0,469.85
318,2022.04.18 04:30,close,159,0.01,136.499,0,0,-1.87,467.98
319,2022.04.18 05:00,sell,160,0.01,136.663,0,0,0,467.98
320,2022.04.18 06:00,close,160,0.01,136.761,0,0,-0.73,467.25
321,2022.04.18 08:15,sell,161,0.01,136.649,0,0,0,467.25
322,2022.04.18 09:00,close,161,0.01,136.725,0,0,-0.57,466.68
323,2022.04.18 10:15,sell,162,0.01,136.646,0,0,0,466.68
324,2022.04.18 13:45,close,162,0.01,136.736,0,0,-0.67,466.01
325,2022.04.18 14:00,buy,163,0.01,136.77,0,0,0,466.01
326,2022.04.18 16:15,close,163,0.01,136.679,0,0,-0.68,465.33
327,2022.04.18 18:15,buy,164,0.01,136.821,0,0,0,465.33
328,2022.04.18 19:15,close,164,0.01,136.657,0,0,-1.22,464.11
329,2022.04.18 20:00,buy,165,0.01,136.798,0,0,0,464.11
330,2022.04.19 04:00,close,165,0.01,137.229,0,0,3.26,467.36
331,2022.04.19 06:15,buy,166,0.01,137.549,0,0,0,467.36
332,2022.04.19 09:15,close,166,0.01,138.133,0,0,4.35,471.71
333,2022.04.19 11:00,buy,167,0.01,138.357,0,0,0,471.71
334,2022.04.20 01:30,close,167,0.01,139.622,0,0,9.46,481.17
335,2022.04.20 02:15,buy,168,0.01,139.42,0,0,0,481.17
336,2022.04.20 05:30,close,168,0.01,139.087,0,0,-2.48,478.69
337,2022.04.20 06:15,sell,169,0.01,138.696,0,0,0,478.69
338,2022.04.20 08:45,close,169,0.01,139.18,0,0,-3.6,475.09
339,2022.04.20 10:15,sell,170,0.01,138.988,0,0,0,475.09
340,2022.04.20 11:30,close,170,0.01,139.186,0,0,-1.48,473.61
341,2022.04.20 11:45,buy,171,0.01,139.264,0,0,0,473.61
342,2022.04.20 12:15,sell,172,0.01,138.98,0,0,0,473.61
343,2022.04.20 12:15,close,171,0.01,138.98,0,0,-2.11,471.5
344,2022.04.21 00:30,buy,173,0.01,138.762,0,0,0,471.5
345,2022.04.21 00:30,close,172,0.01,138.762,0,0,1.3,472.8
346,2022.04.21 09:45,close,173,0.01,139.446,0,0,5.08,477.88
347,2022.04.21 12:15,buy,174,0.01,139.917,0,0,0,477.88
348,2022.04.21 13:00,close,174,0.01,139.78,0,0,-1.02,476.86
349,2022.04.21 16:30,buy,175,0.01,139.72,0,0,0,476.86
350,2022.04.21 16:45,close,175,0.01,139.584,0,0,-1.01,475.85
351,2022.04.21 18:00,sell,176,0.01,139.35,0,0,0,475.85
352,2022.04.21 18:45,close,176,0.01,139.612,0,0,-1.94,473.91
353,2022.04.21 19:15,sell,177,0.01,139.404,0,0,0,473.91
354,2022.04.21 21:00,close,177,0.01,139.052,0,0,2.62,476.53
355,2022.04.21 23:15,sell,178,0.01,139.017,0,0,0,476.53
356,2022.04.22 00:45,close,178,0.01,139.12,0,0,-0.87,475.66
357,2022.04.22 02:15,sell,179,0.01,139.043,0,0,0,475.66
358,2022.04.22 02:45,close,179,0.01,139.194,0,0,-1.12,474.54
359,2022.04.22 03:45,buy,180,0.01,139.279,0,0,0,474.54
360,2022.04.22 06:45,close,180,0.01,139.181,0,0,-0.73,473.81
361,2022.04.22 08:45,sell,181,0.01,138.962,0,0,0,473.81
362,2022.04.22 09:45,close,181,0.01,138.663,0,0,2.23,476.04
363,2022.04.22 10:30,sell,182,0.01,138.533,0,0,0,476.04
364,2022.04.22 12:30,close,182,0.01,138.832,0,0,-2.22,473.82
365,2022.04.22 14:45,buy,183,0.01,138.912,0,0,0,473.82
366,2022.04.22 15:00,close,183,0.01,138.801,0,0,-0.82,473
367,2022.04.22 15:45,buy,184,0.01,138.983,0,0,0,473
368,2022.04.22 16:45,close,184,0.01,138.721,0,0,-1.95,471.05
369,2022.04.22 19:15,buy,185,0.01,138.969,0,0,0,471.05
370,2022.04.22 19:30,close,185,0.01,138.871,0,0,-0.73,470.32
371,2022.04.22 20:30,buy,186,0.01,139.011,0,0,0,470.32
372,2022.04.22 20:45,close,186,0.01,138.708,0,0,-2.26,468.06
373,2022.04.22 22:00,sell,187,0.01,138.692,0,0,0,468.06
374,2022.04.25 00:06,close,187,0.01,138.891,0,0,-1.59,466.47
375,2022.04.25 00:15,sell,188,0.01,138.857,0,0,0,466.47
376,2022.04.25 01:15,buy,189,0.01,139.101,0,0,0,466.47
377,2022.04.25 01:15,close,188,0.01,139.101,0,0,-1.81,464.66
378,2022.04.25 04:45,close,189,0.01,138.731,0,0,-2.76,461.9
379,2022.04.25 06:45,sell,190,0.01,138.427,0,0,0,461.9
